date,county,county_fips,party,voters,election
2020-03-01,Brown,46013,other,4459,
2020-03-01,Brown,46013,republican,10479,
2020-03-01,Brule,46015,democratic,1108,
2020-03-01,Brule,46015,other,583,
2020-03-01,Brule,46015,republican,1468,
2020-03-01,Buffalo,46017,democratic,582,
2020-03-01,Buffalo,46017,other,139,
2020-03-01,Buffalo,46017,republican,160,
2020-03-01,Butte,46019,democratic,896,
2020-03-01,Butte,46019,other,1308,
2020-03-01,Butte,46019,republican,3845,
2020-03-01,Campbell,46021,democratic,124,
2020-03-01,Campbell,46021,other,84,
2020-03-01,Campbell,46021,republican,890,
2020-03-01,Charles Mix,46023,democratic,2109,
2020-03-01,Charles Mix,46023,other,833,
2020-03-01,Charles Mix,46023,republican,2320,
2020-03-01,Clark,46025,democratic,668,
2020-03-01,Clark,46025,other,361,
2020-03-01,Clark,46025,republican,1392,
2020-03-01,Clay,46027,democratic,2841,
2020-03-01,Clay,46027,other,2189,
2020-03-01,Clay,46027,republican,2417,
2020-03-01,Codington,46029,democratic,4556,
2020-03-01,Codington,46029,other,3790,
2020-03-01,Codington,46029,republican,8274,
2020-03-01,Corson,46031,democratic,1144,
2020-03-01,Corson,46031,other,487,
2020-03-01,Corson,46031,republican,645,
2020-03-01,Custer,46033,democratic,1102,
2020-03-01,Custer,46033,other,1529,
2020-03-01,Custer,46033,republican,3905,
2020-03-01,Davison,46035,democratic,3123,
2020-03-01,Davison,46035,other,2611,
2020-03-01,Davison,46035,republican,5527,
2020-03-01,Day,46037,democratic,1620,
2020-03-01,Day,46037,other,669,
2020-03-01,Day,46037,republican,1554,
2020-03-01,Deuel,46039,democratic,791,
2020-03-01,Deuel,46039,other,707,
2020-03-01,Deuel,46039,republican,1396,
2020-03-01,Dewey,46041,democratic,1989,
2020-03-01,Dewey,46041,other,591,
2020-03-01,Dewey,46041,republican,711,
2020-03-01,Douglas,46043,democratic,296,
2020-03-01,Douglas,46043,other,213,
2020-03-01,Douglas,46043,republican,1581,
2020-03-01,Edmunds,46045,democratic,727,
2020-03-01,Edmunds,46045,other,389,
2020-03-01,Edmunds,46045,republican,1479,
2020-03-01,Fall River,46047,democratic,893,
2020-03-01,Fall River,46047,other,1243,
2020-03-01,Fall River,46047,republican,2981,
2020-03-01,Faulk,46049,democratic,252,
2020-03-01,Faulk,46049,other,230,
2020-03-01,Faulk,46049,republican,1037,
2020-03-01,Grant,46051,democratic,1326,
2020-03-01,Grant,46051,other,969,
2020-03-01,Grant,46051,republican,2316,
2020-03-01,Gregory,46053,democratic,873,
2020-03-01,Gregory,46053,other,371,
2020-03-01,Gregory,46053,republican,1585,
2020-03-01,Haakon,46055,democratic,161,
2020-03-01,Haakon,46055,other,140,
2020-03-01,Haakon,46055,republican,1040,
2020-03-01,Hamlin,46057,democratic,667,
2020-03-01,Hamlin,46057,other,549,
2020-03-01,Hamlin,46057,republican,2546,
2020-03-01,Hand,46059,democratic,566,
2020-03-01,Hand,46059,other,250,
2020-03-01,Hand,46059,republican,1439,
2020-03-01,Hanson,46061,democratic,775,
2020-03-01,Hanson,46061,other,766,
2020-03-01,Hanson,46061,republican,1644,
2020-03-01,Harding,46063,democratic,98,
2020-03-01,Harding,46063,other,91,
2020-03-01,Harding,46063,republican,770,
2020-03-01,Hughes,46065,democratic,2381,
2020-03-01,Hughes,46065,other,2010,
2020-03-01,Hughes,46065,republican,7029,
2020-03-01,Hutchinson,46067,democratic,965,
2020-03-01,Hutchinson,46067,other,771,
2020-03-01,Hutchinson,46067,republican,3296,
2020-03-01,Hyde,46069,democratic,185,
2020-03-01,Hyde,46069,other,107,
2020-03-01,Hyde,46069,republican,658,
2020-03-01,Jackson,46071,democratic,640,
2020-03-01,Jackson,46071,other,329,
2020-03-01,Jackson,46071,republican,834,
2020-03-01,Jerauld,46073,democratic,424,
2020-03-01,Jerauld,46073,other,185,
2020-03-01,Jerauld,46073,republican,619,
2020-03-01,Jones,46075,democratic,90,
2020-03-01,Jones,46075,other,95,
2020-03-01,Jones,46075,republican,505,
2020-03-01,Kingsbury,46077,democratic,884,
2020-03-01,Kingsbury,46077,other,601,
2020-03-01,Kingsbury,46077,republican,2008,
2020-03-01,Lake,46079,democratic,2478,
2020-03-01,Lake,46079,other,2010,
2020-03-01,Lake,46079,republican,4196,
2020-03-01,Lawrence,46081,democratic,3639,
2020-03-01,Lawrence,46081,other,4239,
2020-03-01,Lawrence,46081,republican,9167,
2020-03-01,Lincoln,46083,democratic,9045,
2020-03-01,Lincoln,46083,other,10026,
2020-03-01,Lincoln,46083,republican,18765,
2020-03-01,Lyman,46085,democratic,773,
2020-03-01,Lyman,46085,other,291,
2020-03-01,Lyman,46085,republican,1107,
2020-03-01,McCook,46087,democratic,1008,
2020-03-01,McCook,46087,other,742,
2020-03-01,McCook,46087,republican,1854,
2020-03-01,McPherson,46089,democratic,241,
2020-03-01,McPherson,46089,other,238,
2020-03-01,McPherson,46089,republican,1228,
2020-03-01,Marshall,46091,democratic,1113,
2020-03-01,Marshall,46091,other,529,
2020-03-01,Marshall,46091,republican,1086,
2020-03-01,Meade,46093,democratic,3012,
2020-03-01,Meade,46093,other,4043,
2020-03-01,Meade,46093,republican,10164,
2020-03-01,Mellette,46095,democratic,471,
2020-03-01,Mellette,46095,other,175,
2020-03-01,Mellette,46095,republican,484,
2020-03-01,Miner,46097,democratic,567,
2020-03-01,Miner,46097,other,326,
2020-03-01,Miner,46097,republican,633,
2020-03-01,Minnehaha,46099,democratic,35455,
2020-03-01,Minnehaha,46099,other,33779,
2020-03-01,Minnehaha,46099,republican,47675,
2020-03-01,Moody,46101,democratic,1532,
2020-03-01,Moody,46101,other,972,
2020-03-01,Moody,46101,republican,1524,
2020-03-01,Oglala Lakota,46102,democratic,5240,
2020-03-01,Oglala Lakota,46102,other,1904,
2020-03-01,Oglala Lakota,46102,republican,491,
2020-03-01,Pennington,46103,democratic,16826,
2020-03-01,Pennington,46103,other,21676,
2020-03-01,Pennington,46103,republican,36472,
2020-03-01,Perkins,46105,democratic,357,
2020-03-01,Perkins,46105,other,350,
2020-03-01,Perkins,46105,republican,1408,
2020-03-01,Potter,46107,democratic,256,
2020-03-01,Potter,46107,other,151,
2020-03-01,Potter,46107,republican,1283,
2020-03-01,Roberts,46109,democratic,2886,
2020-03-01,Roberts,46109,other,1332,
2020-03-01,Roberts,46109,republican,1996,
2020-03-01,Sanborn,46111,democratic,438,
2020-03-01,Sanborn,46111,other,234,
2020-03-01,Sanborn,46111,republican,838,
2020-03-01,Spink,46115,democratic,1288,
2020-03-01,Spink,46115,other,631,
2020-03-01,Spink,46115,republican,2151,
2020-03-01,Stanley,46117,democratic,413,
2020-03-01,Stanley,46117,other,274,
2020-03-01,Stanley,46117,republican,1360,
2020-03-01,Sully,46119,democratic,199,
2020-03-01,Sully,46119,other,130,
2020-03-01,Sully,46119,republican,731,
2020-03-01,Todd,46121,democratic,2861,
2020-03-01,Todd,46121,other,940,
2020-03-01,Todd,46121,republican,662,
2020-03-01,Tripp,46123,democratic,826,
2020-03-01,Tripp,46123,other,563,
2020-03-01,Tripp,46123,republican,2178,
2020-03-01,Turner,46125,democratic,1366,
2020-03-01,Turner,46125,other,1158,
2020-03-01,Turner,46125,republican,3092,
2020-03-01,Union,46127,democratic,2707,
2020-03-01,Union,46127,other,3401,
2020-03-01,Union,46127,republican,5572,
2020-03-01,Walworth,46129,democratic,784,
2020-03-01,Walworth,46129,other,521,
2020-03-01,Walworth,46129,republican,2454,
2020-03-01,Yankton,46135,democratic,3957,
2020-03-01,Yankton,46135,other,3597,
2020-03-01,Yankton,46135,republican,6314,
2020-03-01,Ziebach,46137,democratic,855,
2020-03-01,Ziebach,46137,other,318,
2020-03-01,Ziebach,46137,republican,386,
2020-04-01,Aurora,46003,democratic,689,
2020-04-01,Aurora,46003,other,275,
2020-04-01,Aurora,46003,republican,816,
2020-04-01,Beadle,46005,democratic,3132,
2020-04-01,Beadle,46005,other,2260,
2020-04-01,Beadle,46005,republican,4313,
2020-04-01,Bennett,46007,democratic,764,
2020-04-01,Bennett,46007,other,344,
2020-04-01,Bennett,46007,republican,694,
2020-04-01,Bon Homme,46009,democratic,1141,
2020-04-01,Bon Homme,46009,other,625,
2020-04-01,Bon Homme,46009,republican,2080,
2020-04-01,Brookings,46011,democratic,5168,
2020-04-01,Brookings,46011,other,5533,
2020-04-01,Brookings,46011,republican,7866,
2020-04-01,Brown,46013,democratic,7938,
2020-04-01,Brown,46013,other,4469,
2020-04-01,Brown,46013,republican,10498,
2020-04-01,Brule,46015,democratic,1110,
2020-04-01,Brule,46015,other,586,
2020-04-01,Brule,46015,republican,1465,
2020-04-01,Buffalo,46017,democratic,583,
2020-04-01,Buffalo,46017,other,139,
2020-04-01,Buffalo,46017,republican,159,
2020-04-01,Butte,46019,democratic,896,
2020-04-01,Butte,46019,other,1310,
2020-04-01,Butte,46019,republican,3853,
2020-04-01,Campbell,46021,democratic,124,
2020-04-01,Campbell,46021,other,85,
2020-04-01,Campbell,46021,republican,890,
2020-04-01,Charles Mix,46023,democratic,2104,
2020-04-01,Charles Mix,46023,other,836,
2020-04-01,Charles Mix,46023,republican,2328,
2020-04-01,Clark,46025,democratic,664,
2020-04-01,Clark,46025,other,361,
2020-04-01,Clark,46025,republican,1399,
2020-04-01,Clay,46027,democratic,2846,
2020-04-01,Clay,46027,other,2187,
2020-04-01,Clay,46027,republican,2430,
2020-04-01,Codington,46029,democratic,4532,
2020-04-01,Codington,46029,other,3792,
2020-04-01,Codington,46029,republican,8314,
2020-04-01,Corson,46031,democratic,1140,
2020-04-01,Corson,46031,other,489,
2020-04-01,Corson,46031,republican,653,
2020-04-01,Custer,46033,democratic,1105,
2020-04-01,Custer,46033,other,1537,
2020-04-01,Custer,46033,republican,3913,
2020-04-01,Davison,46035,democratic,3121,
2020-04-01,Davison,46035,other,2616,
2020-04-01,Davison,46035,republican,5526,
2020-04-01,Day,46037,democratic,1613,
2020-04-01,Day,46037,other,672,
2020-04-01,Day,46037,republican,1566,
2020-04-01,Deuel,46039,democratic,788,
2020-04-01,Deuel,46039,other,705,
2020-04-01,Deuel,46039,republican,1397,
2020-04-01,Dewey,46041,democratic,1993,
2020-04-01,Dewey,46041,other,590,
2020-04-01,Dewey,46041,republican,714,
2020-04-01,Douglas,46043,democratic,293,
2020-04-01,Douglas,46043,other,212,
2020-04-01,Douglas,46043,republican,1583,
2020-04-01,Edmunds,46045,democratic,725,
2020-04-01,Edmunds,46045,other,392,
2020-04-01,Edmunds,46045,republican,1485,
2020-04-01,Fall River,46047,democratic,893,
2020-04-01,Fall River,46047,other,1240,
2020-04-01,Fall River,46047,republican,2983,
2020-04-01,Faulk,46049,democratic,252,
2020-04-01,Faulk,46049,other,230,
2020-04-01,Faulk,46049,republican,1036,
2020-04-01,Grant,46051,democratic,1322,
2020-04-01,Grant,46051,other,973,
2020-04-01,Grant,46051,republican,2319,
2020-04-01,Gregory,46053,democratic,865,
2020-04-01,Gregory,46053,other,376,
2020-04-01,Gregory,46053,republican,1612,
2020-04-01,Haakon,46055,democratic,158,
2020-04-01,Haakon,46055,other,142,
2020-04-01,Haakon,46055,republican,1043,
2020-04-01,Hamlin,46057,democratic,664,
2020-04-01,Hamlin,46057,other,549,
2020-04-01,Hamlin,46057,republican,2549,
2020-04-01,Hand,46059,democratic,563,
2020-04-01,Hand,46059,other,253,
2020-04-01,Hand,46059,republican,1440,
2020-04-01,Hanson,46061,democratic,771,
2020-04-01,Hanson,46061,other,767,
2020-04-01,Hanson,46061,republican,1645,
2020-04-01,Harding,46063,democratic,96,
2020-04-01,Harding,46063,other,91,
2020-04-01,Harding,46063,republican,770,
2020-04-01,Hughes,46065,democratic,2379,
2020-04-01,Hughes,46065,other,2012,
2020-04-01,Hughes,46065,republican,7027,
2020-04-01,Hutchinson,46067,democratic,962,
2020-04-01,Hutchinson,46067,other,771,
2020-04-01,Hutchinson,46067,republican,3300,
2020-04-01,Hyde,46069,democratic,184,
2020-04-01,Hyde,46069,other,107,
2020-04-01,Hyde,46069,republican,662,
2020-04-01,Jackson,46071,democratic,644,
2020-04-01,Jackson,46071,other,329,
2020-04-01,Jackson,46071,republican,836,
2020-04-01,Jerauld,46073,democratic,421,
2020-04-01,Jerauld,46073,other,187,
2020-04-01,Jerauld,46073,republican,621,
2020-04-01,Jones,46075,democratic,87,
2020-04-01,Jones,46075,other,95,
2020-04-01,Jones,46075,republican,510,
2020-04-01,Kingsbury,46077,democratic,887,
2020-04-01,Kingsbury,46077,other,601,
2020-04-01,Kingsbury,46077,republican,2017,
2020-04-01,Lake,46079,democratic,2480,
2020-04-01,Lake,46079,other,1997,
2020-04-01,Lake,46079,republican,4195,
2020-04-01,Lawrence,46081,democratic,3634,
2020-04-01,Lawrence,46081,other,4233,
2020-04-01,Lawrence,46081,republican,9195,
2020-04-01,Lincoln,46083,democratic,9076,
2020-04-01,Lincoln,46083,other,10036,
2020-04-01,Lincoln,46083,republican,18866,
2020-04-01,Lyman,46085,democratic,771,
2020-04-01,Lyman,46085,other,293,
2020-04-01,Lyman,46085,republican,1103,
2020-04-01,McCook,46087,democratic,1002,
2020-04-01,McCook,46087,other,743,
2020-04-01,McCook,46087,republican,1860,
2020-04-01,McPherson,46089,democratic,241,
2020-04-01,McPherson,46089,other,237,
2020-04-01,McPherson,46089,republican,1232,
2020-04-01,Marshall,46091,democratic,1109,
2020-04-01,Marshall,46091,other,533,
2020-04-01,Marshall,46091,republican,1083,
2020-04-01,Meade,46093,democratic,3027,
2020-04-01,Meade,46093,other,4032,
2020-04-01,Meade,46093,republican,10212,
2020-04-01,Mellette,46095,democratic,469,
2020-04-01,Mellette,46095,other,175,
2020-04-01,Mellette,46095,republican,487,
2020-04-01,Miner,46097,democratic,564,
2020-04-01,Miner,46097,other,328,
2020-04-01,Miner,46097,republican,633,
2020-04-01,Minnehaha,46099,democratic,35629,
