date,county,party,voters,election_type,fips
2021-08-02,Hughes,other,2207,,46065
2021-08-02,Hughes,republican,7152,,46065
2021-08-02,Hutchinson,democratic,864,,46067
2021-08-02,Hutchinson,other,784,,46067
2021-08-02,Hutchinson,republican,3283,,46067
2021-08-02,Hyde,democratic,181,,46069
2021-08-02,Hyde,other,117,,46069
2021-08-02,Hyde,republican,671,,46069
2021-08-02,Jackson,democratic,661,,46071
2021-08-02,Jackson,other,336,,46071
2021-08-02,Jackson,republican,853,,46071
2021-08-02,Jerauld,democratic,404,,46073
2021-08-02,Jerauld,other,198,,46073
2021-08-02,Jerauld,republican,642,,46073
2021-08-02,Jones,democratic,82,,46075
2021-08-02,Jones,other,88,,46075
2021-08-02,Jones,republican,532,,46075
2021-08-02,Kingsbury,democratic,868,,46077
2021-08-02,Kingsbury,other,635,,46077
2021-08-02,Kingsbury,republican,2121,,46077
2021-08-02,Lake,democratic,2367,,46079
2021-08-02,Lake,other,1930,,46079
2021-08-02,Lake,republican,4282,,46079
2021-08-02,Lawrence,democratic,3813,,46081
2021-08-02,Lawrence,other,4762,,46081
2021-08-02,Lawrence,republican,10170,,46081
2021-08-02,Lincoln,democratic,9817,,46083
2021-08-02,Lincoln,other,11281,,46083
2021-08-02,Lincoln,republican,21192,,46083
2021-08-02,Lyman,democratic,769,,46085
2021-08-02,Lyman,other,330,,46085
2021-08-02,Lyman,republican,1139,,46085
2021-08-02,Marshall,democratic,1089,,46091
2021-08-02,Marshall,other,553,,46091
2021-08-02,Marshall,republican,1191,,46091
2021-08-02,McCook,democratic,958,,46087
2021-08-02,McCook,other,804,,46087
2021-08-02,McCook,republican,2021,,46087
2021-08-02,McPherson,democratic,241,,46089
2021-08-02,McPherson,other,248,,46089
2021-08-02,McPherson,republican,1294,,46089
2021-08-02,Meade,democratic,3166,,46093
2021-08-02,Meade,other,4510,,46093
2021-08-02,Meade,republican,11345,,46093
2021-08-02,Mellette,democratic,448,,46095
2021-08-02,Mellette,other,195,,46095
2021-08-02,Mellette,republican,510,,46095
2021-08-02,Miner,democratic,539,,46097
2021-08-02,Miner,other,339,,46097
2021-08-02,Miner,republican,682,,46097
2021-08-02,Minnehaha,democratic,37669,,46099
2021-08-02,Minnehaha,other,37968,,46099
2021-08-02,Minnehaha,republican,52699,,46099
2021-08-02,Moody,democratic,1496,,46101
2021-08-02,Moody,other,1023,,46101
2021-08-02,Moody,republican,1646,,46101
2021-08-02,Oglala Lakota,democratic,5479,,46102
2021-08-02,Oglala Lakota,other,2035,,46102
2021-08-02,Oglala Lakota,republican,526,,46102
2021-08-02,Pennington,democratic,18196,,46103
2021-08-02,Pennington,other,24222,,46103
2021-08-02,Pennington,republican,41027,,46103
2021-08-02,Perkins,democratic,321,,46105
2021-08-02,Perkins,other,353,,46105
2021-08-02,Perkins,republican,1476,,46105
2021-08-02,Potter,democratic,242,,46107
2021-08-02,Potter,other,172,,46107
2021-08-02,Potter,republican,1315,,46107
2021-08-02,Roberts,democratic,2901,,46109
2021-08-02,Roberts,other,1445,,46109
2021-08-02,Roberts,republican,2093,,46109
2021-08-02,Sanborn,democratic,415,,46111
2021-08-02,Sanborn,other,261,,46111
2021-08-02,Sanborn,republican,895,,46111
2021-08-02,Spink,democratic,1271,,46115
2021-08-02,Spink,other,661,,46115
2021-08-02,Spink,republican,2289,,46115
2021-08-02,Stanley,democratic,405,,46117
2021-08-02,Stanley,other,311,,46117
2021-08-02,Stanley,republican,1425,,46117
2021-08-02,Sully,democratic,198,,46119
2021-08-02,Sully,other,143,,46119
2021-08-02,Sully,republican,781,,46119
2021-08-02,Todd,democratic,2951,,46121
2021-08-02,Todd,other,983,,46121
2021-08-02,Todd,republican,702,,46121
2021-08-02,Tripp,democratic,755,,46123
2021-08-02,Tripp,other,589,,46123
2021-08-02,Tripp,republican,2307,,46123
2021-08-02,Turner,democratic,1314,,46125
2021-08-02,Turner,other,1218,,46125
2021-08-02,Turner,republican,3289,,46125
2021-08-02,Union,democratic,2716,,46127
2021-08-02,Union,other,3776,,46127
2021-08-02,Union,republican,6007,,46127
2021-08-02,Walworth,democratic,768,,46129
2021-08-02,Walworth,other,542,,46129
2021-08-02,Walworth,republican,2511,,46129
2021-08-02,Yankton,democratic,3937,,46135
2021-08-02,Yankton,other,3907,,46135
2021-08-02,Yankton,republican,6712,,46135
2021-08-02,Ziebach,democratic,843,,46137
2021-08-02,Ziebach,other,391,,46137
2021-08-02,Ziebach,republican,402,,46137
2021-09-02,Aurora,democratic,649,,46003
2021-09-02,Aurora,other,292,,46003
2021-09-02,Aurora,republican,877,,46003
2021-09-02,Beadle,democratic,3035,,46005
2021-09-02,Beadle,other,2422,,46005
2021-09-02,Beadle,republican,4576,,46005
2021-09-02,Bennett,democratic,766,,46007
2021-09-02,Bennett,other,380,,46007
2021-09-02,Bennett,republican,710,,46007
2021-09-02,Bon Homme,democratic,1046,,46009
2021-09-02,Bon Homme,other,693,,46009
2021-09-02,Bon Homme,republican,2200,,46009
2021-09-02,Brookings,democratic,5340,,46011
2021-09-02,Brookings,other,6114,,46011
2021-09-02,Brookings,republican,8619,,46011
2021-09-02,Brown,democratic,7898,,46013
2021-09-02,Brown,other,4997,,46013
2021-09-02,Brown,republican,11254,,46013
2021-09-02,Brule,democratic,1055,,46015
2021-09-02,Brule,other,608,,46015
2021-09-02,Brule,republican,1623,,46015
2021-09-02,Buffalo,democratic,601,,46017
2021-09-02,Buffalo,other,157,,46017
2021-09-02,Buffalo,republican,164,,46017
2021-09-02,Butte,democratic,920,,46019
2021-09-02,Butte,other,1471,,46019
2021-09-02,Butte,republican,4251,,46019
2021-09-02,Campbell,democratic,118,,46021
2021-09-02,Campbell,other,99,,46021
2021-09-02,Campbell,republican,925,,46021
2021-09-02,Charles Mix,democratic,2045,,46023
2021-09-02,Charles Mix,other,851,,46023
2021-09-02,Charles Mix,republican,2528,,46023
2021-09-02,Clark,democratic,642,,46025
2021-09-02,Clark,other,405,,46025
2021-09-02,Clark,republican,1486,,46025
2021-09-02,Clay,democratic,3021,,46027
2021-09-02,Clay,other,2459,,46027
2021-09-02,Clay,republican,2697,,46027
2021-09-02,Codington,democratic,4425,,46029
2021-09-02,Codington,other,4097,,46029
2021-09-02,Codington,republican,9138,,46029
2021-09-02,Corson,democratic,1147,,46031
2021-09-02,Corson,other,531,,46031
2021-09-02,Corson,republican,709,,46031
2021-09-02,Custer,democratic,1154,,46033
2021-09-02,Custer,other,1700,,46033
2021-09-02,Custer,republican,4360,,46033
2021-09-02,Davison,democratic,3081,,46035
2021-09-02,Davison,other,2826,,46035
2021-09-02,Davison,republican,6027,,46035
2021-09-02,Day,democratic,1534,,46037
2021-09-02,Day,other,707,,46037
2021-09-02,Day,republican,1684,,46037
2021-09-02,Deuel,democratic,750,,46039
2021-09-02,Deuel,other,727,,46039
2021-09-02,Deuel,republican,1553,,46039
2021-09-02,Dewey,democratic,2000,,46041
2021-09-02,Dewey,other,687,,46041
2021-09-02,Dewey,republican,755,,46041
2021-09-02,Douglas,democratic,267,,46043
2021-09-02,Douglas,other,203,,46043
2021-09-02,Douglas,republican,1644,,46043
2021-09-02,Edmunds,democratic,661,,46045
2021-09-02,Edmunds,other,427,,46045
2021-09-02,Edmunds,republican,1608,,46045
2021-09-02,Fall River,democratic,933,,46047
2021-09-02,Fall River,other,1362,,46047
2021-09-02,Fall River,republican,3350,,46047
2021-09-02,Faulk,democratic,229,,46049
2021-09-02,Faulk,other,238,,46049
2021-09-02,Faulk,republican,1051,,46049
2021-09-02,Grant,democratic,1255,,46051
2021-09-02,Grant,other,1013,,46051
2021-09-02,Grant,republican,2510,,46051
2021-09-02,Gregory,democratic,777,,46053
2021-09-02,Gregory,other,384,,46053
2021-09-02,Gregory,republican,1714,,46053
2021-09-02,Haakon,democratic,150,,46055
2021-09-02,Haakon,other,139,,46055
2021-09-02,Haakon,republican,1109,,46055
2021-09-02,Hamlin,democratic,646,,46057
2021-09-02,Hamlin,other,595,,46057
2021-09-02,Hamlin,republican,2704,,46057
2021-09-02,Hand,democratic,519,,46059
2021-09-02,Hand,other,251,,46059
2021-09-02,Hand,republican,1509,,46059
2021-09-02,Hanson,democratic,749,,46061
2021-09-02,Hanson,other,862,,46061
2021-09-02,Hanson,republican,1850,,46061
2021-09-02,Harding,democratic,85,,46063
2021-09-02,Harding,other,98,,46063
2021-09-02,Harding,republican,815,,46063
2021-09-02,Hughes,democratic,2297,,46065
2021-09-02,Hughes,other,2142,,46065
2021-09-02,Hughes,republican,7006,,46065
2021-09-02,Hutchinson,democratic,861,,46067
2021-09-02,Hutchinson,other,785,,46067
2021-09-02,Hutchinson,republican,3285,,46067
2021-09-02,Hyde,democratic,180,,46069
2021-09-02,Hyde,other,116,,46069
2021-09-02,Hyde,republican,671,,46069
2021-09-02,Jackson,democratic,661,,46071
2021-09-02,Jackson,other,333,,46071
2021-09-02,Jackson,republican,853,,46071
2021-09-02,Jerauld,democratic,405,,46073
2021-09-02,Jerauld,other,196,,46073
2021-09-02,Jerauld,republican,645,,46073
2021-09-02,Jones,democratic,82,,46075
2021-09-02,Jones,other,87,,46075
2021-09-02,Jones,republican,532,,46075
2021-09-02,Kingsbury,democratic,866,,46077
2021-09-02,Kingsbury,other,634,,46077
2021-09-02,Kingsbury,republican,2125,,46077
2021-09-02,Lake,democratic,2361,,46079
2021-09-02,Lake,other,1942,,46079
2021-09-02,Lake,republican,4293,,46079
2021-09-02,Lawrence,democratic,3816,,46081
2021-09-02,Lawrence,other,4768,,46081
2021-09-02,Lawrence,republican,10177,,46081
2021-09-02,Lincoln,democratic,9812,,46083
2021-09-02,Lincoln,other,11276,,46083
2021-09-02,Lincoln,republican,21187,,46083
2021-09-02,Lyman,democratic,770,,46085
2021-09-02,Lyman,other,329,,46085
2021-09-02,Lyman,republican,1138,,46085
2021-09-02,Marshall,democratic,1089,,46091
2021-09-02,Marshall,other,550,,46091
2021-09-02,Marshall,republican,1197,,46091
2021-09-02,McCook,democratic,955,,46087
2021-09-02,McCook,other,802,,46087
2021-09-02,McCook,republican,2030,,46087
2021-09-02,McPherson,democratic,239,,46089
2021-09-02,McPherson,other,245,,46089
2021-09-02,McPherson,republican,1285,,46089
2021-09-02,Meade,democratic,3143,,46093
2021-09-02,Meade,other,4509,,46093
2021-09-02,Meade,republican,11328,,46093
2021-09-02,Mellette,democratic,448,,46095
2021-09-02,Mellette,other,195,,46095
2021-09-02,Mellette,republican,507,,46095
2021-09-02,Miner,democratic,537,,46097
2021-09-02,Miner,other,340,,46097
2021-09-02,Miner,republican,685,,46097
2021-09-02,Minnehaha,democratic,37708,,46099
2021-09-02,Minnehaha,other,38155,,46099
2021-09-02,Minnehaha,republican,52894,,46099
2021-09-02,Moody,democratic,1496,,46101
2021-09-02,Moody,other,1021,,46101
2021-09-02,Moody,republican,1643,,46101
2021-09-02,Oglala Lakota,democratic,5474,,46102
2021-09-02,Oglala Lakota,other,2035,,46102
2021-09-02,Oglala Lakota,republican,524,,46102
2021-09-02,Pennington,democratic,18254,,46103
2021-09-02,Pennington,other,24407,,46103
2021-09-02,Pennington,republican,41288,,46103
2021-09-02,Perkins,democratic,318,,46105
2021-09-02,Perkins,other,352,,46105
2021-09-02,Perkins,republican,1469,,46105
2021-09-02,Potter,democratic,241,,46107
2021-09-02,Potter,other,172,,46107
2021-09-02,Potter,republican,1315,,46107
2021-09-02,Roberts,democratic,2892,,46109
2021-09-02,Roberts,other,1444,,46109
2021-09-02,Roberts,republican,2089,,46109
2021-09-02,Sanborn,democratic,416,,46111
2021-09-02,Sanborn,other,266,,46111
2021-09-02,Sanborn,republican,894,,46111
2021-09-02,Spink,democratic,1264,,46115
2021-09-02,Spink,other,662,,46115
2021-09-02,Spink,republican,2294,,46115
2021-09-02,Stanley,democratic,404,,46117
2021-09-02,Stanley,other,314,,46117
2021-09-02,Stanley,republican,1420,,46117
2021-09-02,Sully,democratic,198,,46119
2021-09-02,Sully,other,143,,46119
2021-09-02,Sully,republican,789,,46119
2021-09-02,Todd,democratic,2933,,46121
2021-09-02,Todd,other,981,,46121
2021-09-02,Todd,republican,698,,46121
2021-09-02,Tripp,democratic,751,,46123
2021-09-02,Tripp,other,588,,46123
2021-09-02,Tripp,republican,2309,,46123
2021-09-02,Turner,democratic,1300,,46125
2021-09-02,Turner,other,1216,,46125
2021-09-02,Turner,republican,3288,,46125
2021-09-02,Union,democratic,2688,,46127
2021-09-02,Union,other,3745,,46127
2021-09-02,Union,republican,5921,,46127
2021-09-02,Walworth,democratic,764,,46129
2021-09-02,Walworth,other,538,,46129
2021-09-02,Walworth,republican,2499,,46129
2021-09-02,Yankton,democratic,3917,,46135
2021-09-02,Yankton,other,3888,,46135
2021-09-02,Yankton,republican,6685,,46135
2021-09-02,Ziebach,democratic,839,,46137
2021-09-02,Ziebach,other,393,,46137
2021-09-02,Ziebach,republican,401,,46137
2021-10-01,Aurora,democratic,634,,46003
2021-10-01,Aurora,other,282,,46003
2021-10-01,Aurora,republican,864,,46003
2021-10-01,Beadle,democratic,2969,,46005
2021-10-01,Beadle,other,2368,,46005
2021-10-01,Beadle,republican,4531,,46005
2021-10-01,Bennett,democratic,733,,46007
2021-10-01,Bennett,other,367,,46007
2021-10-01,Bennett,republican,697,,46007
2021-10-01,Bon Homme,democratic,1012,,46009
2021-10-01,Bon Homme,other,668,,46009
2021-10-01,Bon Homme,republican,2171,,46009
2021-10-01,Brookings,democratic,5310,,46011
2021-10-01,Brookings,other,6034,,46011
2021-10-01,Brookings,republican,8566,,46011
2021-10-01,Brown,democratic,7870,,46013
2021-10-01,Brown,other,4975,,46013
2021-10-01,Brown,republican,11261,,46013
2021-10-01,Brule,democratic,1026,,46015
2021-10-01,Brule,other,593,,46015
2021-10-01,Brule,republican,1586,,46015
2021-10-01,Buffalo,democratic,602,,46017
2021-10-01,Buffalo,other,157,,46017
2021-10-01,Buffalo,republican,163,,46017
2021-10-01,Butte,democratic,896,,46019
2021-10-01,Butte,other,1449,,46019
2021-10-01,Butte,republican,4181,,46019
2021-10-01,Campbell,democratic,118,,46021
2021-10-01,Campbell,other,96,,46021
2021-10-01,Campbell,republican,920,,46021
2021-10-01,Charles Mix,democratic,2047,,46023
2021-10-01,Charles Mix,other,849,,46023
2021-10-01,Charles Mix,republican,2528,,46023
2021-10-01,Clark,democratic,622,,46025
2021-10-01,Clark,other,389,,46025
2021-10-01,Clark,republican,1460,,46025
2021-10-01,Clay,democratic,2946,,46027
2021-10-01,Clay,other,2379,,46027
2021-10-01,Clay,republican,2651,,46027
2021-10-01,Codington,democratic,4301,,46029
2021-10-01,Codington,other,3927,,46029
2021-10-01,Codington,republican,8966,,46029
2021-10-01,Corson,democratic,1115,,46031
2021-10-01,Corson,other,515,,46031
2021-10-01,Corson,republican,703,,46031
2021-10-01,Custer,democratic,1121,,46033
2021-10-01,Custer,other,1650,,46033
2021-10-01,Custer,republican,4260,,46033
2021-10-01,Davison,democratic,3048,,46035
2021-10-01,Davison,other,2794,,46035
2021-10-01,Davison,republican,5955,,46035
2021-10-01,Day,democratic,1514,,46037
2021-10-01,Day,other,708,,46037
2021-10-01,Day,republican,1679,,46037
2021-10-01,Deuel,democratic,726,,46039
2021-10-01,Deuel,other,704,,46039
2021-10-01,Deuel,republican,1532,,46039
2021-10-01,Dewey,democratic,1996,,46041
2021-10-01,Dewey,other,686,,46041
2021-10-01,Dewey,republican,750,,46041
2021-10-01,Douglas,democratic,265,,46043
2021-10-01,Douglas,other,203,,46043
2021-10-01,Douglas,republican,1632,,46043
2021-10-01,Edmunds,democratic,654,,46045
2021-10-01,Edmunds,other,415,,46045
2021-10-01,Edmunds,republican,1592,,46045
2021-10-01,Fall River,democratic,921,,46047
2021-10-01,Fall River,other,1357,,46047
2021-10-01,Fall River,republican,3347,,46047
2021-10-01,Faulk,democratic,225,,46049
2021-10-01,Faulk,other,231,,46049
2021-10-01,Faulk,republican,1046,,46049
2021-10-01,Grant,democratic,1222,,46051
2021-10-01,Grant,other,981,,46051
2021-10-01,Grant,republican,2488,,46051
2021-10-01,Gregory,democratic,755,,46053
2021-10-01,Gregory,other,375,,46053
2021-10-01,Gregory,republican,1692,,46053
2021-10-01,Haakon,democratic,148,,46055
2021-10-01,Haakon,other,135,,46055
2021-10-01,Haakon,republican,1101,,46055
2021-10-01,Hamlin,democratic,643,,46057
2021-10-01,Hamlin,other,583,,46057
2021-10-01,Hamlin,republican,2700,,46057
2021-10-01,Hand,democratic,507,,46059
2021-10-01,Hand,other,240,,46059
2021-10-01,Hand,republican,1495,,46059
2021-10-01,Hanson,democratic,710,,46061
2021-10-01,Hanson,other,804,,46061
2021-10-01,Hanson,republican,1715,,46061
2021-10-01,Harding,democratic,81,,46063
2021-10-01,Harding,other,94,,46063
2021-10-01,Harding,republican,792,,46063
2021-10-01,Hughes,democratic,2295,,46065
2021-10-01,Hughes,other,2139,,46065
2021-10-01,Hughes,republican,7005,,46065
2021-10-01,Hutchinson,democratic,820,,46067
2021-10-01,Hutchinson,other,736,,46067
2021-10-01,Hutchinson,republican,3187,,46067
2021-10-01,Hyde,democratic,178,,46069
2021-10-01,Hyde,other,115,,46069
2021-10-01,Hyde,republican,666,,46069
2021-10-01,Jackson,democratic,650,,46071
2021-10-01,Jackson,other,329,,46071
2021-10-01,Jackson,republican,848,,46071
2021-10-01,Jerauld,democratic,399,,46073
2021-10-01,Jerauld,other,185,,46073
2021-10-01,Jerauld,republican,625,,46073
2021-10-01,Jones,democratic,80,,46075
2021-10-01,Jones,other,81,,46075
2021-10-01,Jones,republican,526,,46075
2021-10-01,Kingsbury,democratic,867,,46077
2021-10-01,Kingsbury,other,643,,46077
2021-10-01,Kingsbury,republican,2130,,46077
2021-10-01,Lake,democratic,2283,,46079
2021-10-01,Lake,other,1831,,46079
2021-10-01,Lake,republican,4150,,46079
2021-10-01,Lawrence,democratic,3819,,46081
2021-10-01,Lawrence,other,4809,,46081
2021-10-01,Lawrence,republican,10227,,46081
2021-10-01,Lincoln,democratic,9644,,46083
2021-10-01,Lincoln,other,11038,,46083
2021-10-01,Lincoln,republican,20907,,46083
2021-10-01,Lyman,democratic,755,,46085
2021-10-01,Lyman,other,320,,46085
2021-10-01,Lyman,republican,1116,,46085
2021-10-01,Marshall,democratic,1077,,46091
2021-10-01,Marshall,other,543,,46091
2021-10-01,Marshall,republican,1195,,46091
2021-10-01,McCook,democratic,936,,46087
2021-10-01,McCook,other,772,,46087
2021-10-01,McCook,republican,2007,,46087
2021-10-01,McPherson,democratic,238,,46089
2021-10-01,McPherson,other,246,,46089
2021-10-01,McPherson,republican,1282,,46089
2021-10-01,Meade,democratic,3123,,46093
2021-10-01,Meade,other,4495,,46093
2021-10-01,Meade,republican,11278,,46093
2021-10-01,Mellette,democratic,431,,46095
2021-10-01,Mellette,other,187,,46095
2021-10-01,Mellette,republican,498,,46095
2021-10-01,Miner,democratic,520,,46097
2021-10-01,Miner,other,330,,46097
2021-10-01,Miner,republican,669,,46097
2021-10-01,Minnehaha,democratic,37238,,46099
2021-10-01,Minnehaha,other,37794,,46099
2021-10-01,Minnehaha,republican,52452,,46099
2021-10-01,Moody,democratic,1453,,46101
2021-10-01,Moody,other,998,,46101
2021-10-01,Moody,republican,1623,,46101
2021-10-01,Oglala Lakota,democratic,5432,,46102
2021-10-01,Oglala Lakota,other,2019,,46102
2021-10-01,Oglala Lakota,republican,520,,46102
2021-10-01,Pennington,democratic,18036,,46103
2021-10-01,Pennington,other,24179,,46103
2021-10-01,Pennington,republican,41131,,46103
2021-10-01,Perkins,democratic,310,,46105
2021-10-01,Perkins,other,344,,46105
2021-10-01,Perkins,republican,1454,,46105
2021-10-01,Potter,democratic,233,,46107
2021-10-01,Potter,other,169,,46107
2021-10-01,Potter,republican,1297,,46107
2021-10-01,Roberts,democratic,2862,,46109
2021-10-01,Roberts,other,1430,,46109
2021-10-01,Roberts,republican,2074,,46109
2021-10-01,Sanborn,democratic,410,,46111
2021-10-01,Sanborn,other,265,,46111
2021-10-01,Sanborn,republican,888,,46111
2021-10-01,Spink,democratic,1259,,46115
2021-10-01,Spink,other,664,,46115
2021-10-01,Spink,republican,2298,,46115
2021-10-01,Stanley,democratic,403,,46117
2021-10-01,Stanley,other,314,,46117
2021-10-01,Stanley,republican,1418,,46117
2021-10-01,Sully,democratic,194,,46119
2021-10-01,Sully,other,142,,46119
2021-10-01,Sully,republican,776,,46119
2021-10-01,Todd,democratic,2894,,46121
2021-10-01,Todd,other,966,,46121
2021-10-01,Todd,republican,685,,46121
2021-10-01,Tripp,democratic,717,,46123
2021-10-01,Tripp,other,564,,46123
2021-10-01,Tripp,republican,2257,,46123
2021-10-01,Turner,democratic,1271,,46125
2021-10-01,Turner,other,1184,,46125
2021-10-01,Turner,republican,3252,,46125
2021-10-01,Union,democratic,2646,,46127
