date,county,county_fips,active,americans_elect,constitution,democrat,democratic,inactive,independent,libertarian,npa_ind,npa_ind_oth,other,reform,republican
2019-09-03,Clark,46025,,,,,699,114,,2,368,,6,,1405
2019-09-03,Clay,46027,,,,,2962,338,,37,2272,,13,,2486
2019-09-03,Codington,46029,,,,,4661,963,,30,3780,,37,,8285
2019-09-03,Corson,46031,,,,,1217,122,,9,480,,9,,656
2019-09-03,Custer,46033,,,,,1151,820,,23,1497,,31,,3949
2019-09-03,Davison,46035,,,,,3219,1113,,21,2574,,33,,5513
2019-09-03,Day,46037,,,,,1706,111,,8,661,,13,,1559
2019-09-03,Deuel,46039,,,,,809,140,,9,700,,6,,1377
2019-09-03,Dewey,46041,,,,,2058,91,,4,599,,7,,732
2019-09-03,Douglas,46043,,,,,305,38,,1,211,,,,1596
2019-09-03,Edmunds,46045,,,,,761,94,,8,406,,4,,1508
2019-09-03,Fall River,46047,,,,,937,436,,26,1235,,27,,3037
2019-09-03,Faulk,46049,,,,,271,37,,,247,,,,1046
2019-09-03,Grant,46051,,,,,1387,211,,9,964,,12,,2344
2019-09-03,Gregory,46053,,,,,887,73,,5,346,,2,,1576
2019-09-03,Haakon,46055,,,,,171,14,,3,143,,2,,1074
2019-09-03,Hamlin,46057,,,,,704,133,,2,562,,3,,2560
2019-09-03,Hand,46059,,,,,599,119,,3,258,,2,,1458
2019-09-03,Hanson,46061,,,,,798,526,,3,775,,8,,1672
2019-09-03,Harding,46063,,,,,99,30,,3,88,,,,781
2019-09-03,Hughes,46065,,,,,2383,508,,39,1926,,25,,6998
2019-09-03,Hutchinson,46067,,,,,988,27,,3,751,,9,,3270
2019-09-03,Hyde,46069,,,,,196,9,,,105,,3,,658
2019-09-03,Jackson,46071,,,,,643,114,,6,309,,12,,836
2019-09-03,Jerauld,46073,,,,,450,21,,3,189,,2,,623
2019-09-03,Jones,46075,,,,,89,28,,1,93,,,,500
2019-09-03,Kingsbury,46077,,,,,909,202,,11,599,,1,,1987
2019-09-03,Lake,46079,,,,,2675,833,,31,2224,,9,,4460
2019-09-03,Lawrence,46081,,,,,3748,1931,,100,4134,,33,,9282
2019-09-03,Lincoln,46083,,,,,9085,3013,,116,9947,,63,,18872
2019-09-03,Lyman,46085,,,,,803,11,,6,291,,1,,1137
2019-09-03,McCook,46087,,,,,1033,133,,11,748,,5,,1842
2019-09-03,McPherson,46089,,,,,261,113,,8,238,,1,,1264
2019-09-03,Marshall,46091,,,,,1162,179,,8,521,,1,,1096
2019-09-03,Meade,46093,,,,,3093,178,,93,4024,,44,,10217
2019-09-03,Mellette,46095,,,,,475,24,,1,171,,1,,486
2019-09-03,Miner,46097,,,,,598,61,,2,322,,2,,640
2019-09-03,Minnehaha,46099,,,,,36460,13021,,492,33656,,317,,48155
2019-09-03,Moody,46101,,,,,1575,317,,7,989,,6,,1521
2019-09-03,Oglala Lakota,46102,,,,,5511,552,,13,1923,,52,,527
2019-09-03,Pennington,46103,,,,,16974,6339,,423,21112,,273,,36720
2019-09-03,Perkins,46105,,,,,376,93,,5,347,,8,,1413
2019-09-03,Potter,46107,,,,,274,117,,1,146,,4,,1304
2019-09-03,Roberts,46109,,,,,3035,46,,10,1344,,21,,2011
2019-09-03,Sanborn,46111,,,,,460,61,,3,230,,3,,844
2019-09-03,Spink,46115,,,,,1317,69,,6,649,,5,,2178
2019-09-03,Stanley,46117,,,,,441,112,,2,285,,2,,1378
2019-09-03,Sully,46119,,,,,209,44,,2,128,,3,,750
2019-09-03,Todd,46121,,,,,3035,667,,4,969,,11,,687
2019-09-03,Tripp,46123,,,,,874,310,,3,567,,10,,2217
2019-09-03,Turner,46125,,,,,1394,128,,10,1145,,15,,3113
2019-09-03,Union,46127,,,,,2766,1311,,28,3369,,22,,5602
2019-09-03,Walworth,46129,,,,,779,289,,7,495,,7,,2442
2019-09-03,Yankton,46135,,,,,4059,1085,,59,3515,,20,,6354
2019-09-03,Ziebach,46137,,,,,889,80,,5,319,,4,,395
2019-10-01,Aurora,46003,,,,,706,106,,1,268,,2,,805
2019-10-01,Beadle,46005,,,,,3203,338,,16,2229,,40,,4325
2019-10-01,Bennett,46007,,,,,781,197,,2,322,,1,,680
2019-10-01,Bon Homme,46009,,,,,1170,270,,9,597,,3,,2053
2019-10-01,Brookings,46011,,,,,5107,1249,,71,5329,,42,,7745
2019-10-01,Brown,46013,,,,,8001,2722,,63,4314,,46,,10412
2019-10-01,Brule,46015,,,,,1132,166,,8,564,,7,,1464
2019-10-01,Buffalo,46017,,,,,595,94,,1,140,,1,,159
2019-10-01,Butte,46019,,,,,893,1269,,36,1249,,16,,3821
2019-10-01,Campbell,46021,,,,,124,90,,,80,,,,885
2019-10-01,Charles Mix,46023,,,,,2241,296,,4,853,,2,,2342
2019-10-01,Clark,46025,,,,,685,151,,2,360,,7,,1389
2019-10-01,Clay,46027,,,,,2820,787,,33,2117,,10,,2378
2019-10-01,Codington,46029,,,,,4607,1226,,29,3742,,34,,8223
2019-10-01,Corson,46031,,,,,1155,213,,8,472,,7,,642
2019-10-01,Custer,46033,,,,,1106,1016,,22,1454,,30,,3847
2019-10-01,Davison,46035,,,,,3162,1300,,20,2525,,33,,5446
2019-10-01,Day,46037,,,,,1653,221,,6,636,,11,,1523
2019-10-01,Deuel,46039,,,,,805,136,,9,703,,6,,1382
2019-10-01,Dewey,46041,,,,,1988,214,,4,572,,7,,708
2019-10-01,Douglas,46043,,,,,302,60,,1,208,,,,1575
2019-10-01,Edmunds,46045,,,,,740,174,,7,375,,3,,1479
2019-10-01,Fall River,46047,,,,,892,617,,25,1187,,28,,2959
2019-10-01,Faulk,46049,,,,,262,68,,,232,,,,1036
2019-10-01,Grant,46051,,,,,1337,334,,9,935,,11,,2299
2019-10-01,Gregory,46053,,,,,881,73,,5,352,,2,,1576
2019-10-01,Haakon,46055,,,,,170,22,,3,142,,2,,1066
2019-10-01,Hamlin,46057,,,,,676,240,,3,542,,2,,2506
2019-10-01,Hand,46059,,,,,582,176,,2,240,,2,,1432
2019-10-01,Hanson,46061,,,,,772,658,,2,744,,8,,1606
2019-10-01,Harding,46063,,,,,98,62,,3,84,,,,757
2019-10-01,Hughes,46065,,,,,2383,523,,40,1938,,26,,7002
2019-10-01,Hutchinson,46067,,,,,982,32,,3,747,,9,,3269
2019-10-01,Hyde,46069,,,,,193,17,,,105,,3,,654
2019-10-01,Jackson,46071,,,,,645,114,,6,311,,12,,836
2019-10-01,Jerauld,46073,,,,,433,66,,3,176,,2,,605
2019-10-01,Jones,46075,,,,,90,28,,1,95,,,,500
2019-10-01,Kingsbury,46077,,,,,899,226,,11,596,,1,,1977
2019-10-01,Lake,46079,,,,,2590,1161,,27,2103,,8,,4324
2019-10-01,Lawrence,46081,,,,,3655,2391,,96,4033,,33,,9092
2019-10-01,Lincoln,46083,,,,,8935,3909,,118,9735,,62,,18530
2019-10-01,Lyman,46085,,,,,782,69,,6,281,,1,,1110
2019-10-01,McCook,46087,,,,,1013,192,,11,726,,4,,1827
2019-10-01,McPherson,46089,,,,,260,128,,8,236,,1,,1250
2019-10-01,Marshall,46091,,,,,1130,242,,8,517,,2,,1070
2019-10-01,Meade,46093,,,,,2982,800,,85,3827,,41,,9978
2019-10-01,Mellette,46095,,,,,470,37,,1,171,,1,,484
2019-10-01,Miner,46097,,,,,580,94,,2,319,,1,,628
2019-10-01,Minnehaha,46099,,,,,36258,13957,,493,33634,,316,,48042
2019-10-01,Moody,46101,,,,,1566,350,,7,982,,6,,1506
2019-10-01,Oglala Lakota,46102,,,,,5302,876,,13,1850,,49,,492
2019-10-01,Pennington,46103,,,,,16869,7325,,420,21022,,271,,36466
2019-10-01,Perkins,46105,,,,,363,140,,5,332,,8,,1390
2019-10-01,Potter,46107,,,,,260,161,,1,139,,3,,1275
2019-10-01,Roberts,46109,,,,,3008,102,,9,1323,,21,,2003
2019-10-01,Sanborn,46111,,,,,445,94,,3,224,,3,,830
2019-10-01,Spink,46115,,,,,1307,122,,5,633,,5,,2156
2019-10-01,Stanley,46117,,,,,439,111,,2,284,,2,,1378
2019-10-01,Sully,46119,,,,,204,79,,2,123,,3,,725
2019-10-01,Todd,46121,,,,,2887,891,,4,916,,10,,662
2019-10-01,Tripp,46123,,,,,848,379,,3,550,,8,,2183
2019-10-01,Turner,46125,,,,,1381,196,,11,1131,,14,,3068
2019-10-01,Union,46127,,,,,2690,1631,,27,3277,,21,,5475
2019-10-01,Walworth,46129,,,,,778,288,,7,493,,7,,2441
2019-10-01,Yankton,46135,,,,,4025,1253,,55,3475,,20,,6281
2019-10-01,Ziebach,46137,,,,,862,129,,5,308,,4,,387
2019-11-01,Aurora,46003,,,,,705,106,,1,268,,2,,804
2019-11-01,Beadle,46005,,,,,3162,486,,15,2180,,39,,4278
2019-11-01,Bennett,46007,,,,,783,196,,2,321,,1,,680
2019-11-01,Bon Homme,46009,,,,,1160,272,,9,591,,2,,2066
2019-11-01,Brookings,46011,,,,,5114,1265,,71,5341,,42,,7759
2019-11-01,Brown,46013,,,,,7958,2811,,62,4314,,45,,10382
2019-11-01,Brule,46015,,,,,1128,179,,8,562,,7,,1462
2019-11-01,Buffalo,46017,,,,,592,100,,1,139,,1,,159
2019-11-01,Butte,46019,,,,,905,1278,,34,1255,,16,,3827
2019-11-01,Campbell,46021,,,,,124,89,,,81,,,,885
2019-11-01,Charles Mix,46023,,,,,2162,424,,3,829,,2,,2310
2019-11-01,Clark,46025,,,,,677,172,,2,354,,7,,1379
2019-11-01,Clay,46027,,,,,2816,787,,32,2115,,11,,2392
2019-11-01,Codington,46029,,,,,4567,1332,,29,3702,,33,,8200
2019-11-01,Corson,46031,,,,,1153,213,,8,474,,7,,645
2019-11-01,Custer,46033,,,,,1105,1029,,22,1448,,30,,3856
2019-11-01,Davison,46035,,,,,3151,1350,,20,2516,,33,,5441
2019-11-01,Day,46037,,,,,1653,225,,6,637,,11,,1523
2019-11-01,Deuel,46039,,,,,806,135,,9,706,,6,,1389
2019-11-01,Dewey,46041,,,,,1986,214,,4,575,,7,,708
2019-11-01,Douglas,46043,,,,,300,60,,1,210,,,,1580
2019-11-01,Edmunds,46045,,,,,741,173,,7,373,,3,,1479
2019-11-01,Fall River,46047,,,,,891,625,,25,1202,,28,,2972
2019-11-01,Faulk,46049,,,,,258,69,,,231,,,,1033
2019-11-01,Grant,46051,,,,,1331,332,,9,935,,11,,2306
2019-11-01,Gregory,46053,,,,,882,73,,5,355,,2,,1578
2019-11-01,Haakon,46055,,,,,165,68,,3,134,,2,,1036
2019-11-01,Hamlin,46057,,,,,672,240,,3,546,,2,,2514
2019-11-01,Hand,46059,,,,,580,174,,2,242,,2,,1432
2019-11-01,Hanson,46061,,,,,769,662,,2,748,,8,,1618
2019-11-01,Harding,46063,,,,,98,62,,3,86,,,,763
2019-11-01,Hughes,46065,,,,,2378,530,,40,1939,,26,,7006
2019-11-01,Hutchinson,46067,,,,,979,32,,3,746,,9,,3274
2019-11-01,Hyde,46069,,,,,192,17,,,107,,3,,657
2019-11-01,Jackson,46071,,,,,640,111,,6,306,,12,,832
2019-11-01,Jerauld,46073,,,,,435,66,,3,174,,2,,603
2019-11-01,Jones,46075,,,,,88,30,,1,94,,,,498
2019-11-01,Kingsbury,46077,,,,,897,227,,11,591,,2,,1984
2019-11-01,Lake,46079,,,,,2505,1444,,26,1995,,7,,4207
2019-11-01,Lawrence,46081,,,,,3635,2494,,97,4028,,35,,9075
2019-11-01,Lincoln,46083,,,,,8979,3938,,121,9788,,63,,18578
2019-11-01,Lyman,46085,,,,,781,69,,6,281,,1,,1106
2019-11-01,McCook,46087,,,,,1008,193,,11,727,,5,,1828
2019-11-01,McPherson,46089,,,,,248,173,,8,223,,1,,1231
2019-11-01,Marshall,46091,,,,,1127,246,,8,515,,2,,1070
2019-11-01,Meade,46093,,,,,2980,854,,88,3829,,41,,10003
2019-11-01,Mellette,46095,,,,,467,46,,1,170,,1,,483
2019-11-01,Miner,46097,,,,,576,94,,2,319,,1,,628
2019-11-01,Minnehaha,46099,,,,,36404,13931,,491,33886,,322,,48257
2019-11-01,Moody,46101,,,,,1548,405,,8,962,,4,,1497
2019-11-01,Oglala Lakota,46102,,,,,5249,943,,13,1832,,51,,490
2019-11-01,Pennington,46103,,,,,16912,7683,,424,21109,,274,,36494
2019-11-01,Perkins,46105,,,,,358,142,,5,332,,8,,1401
2019-11-01,Potter,46107,,,,,261,162,,1,141,,3,,1275
2019-11-01,Roberts,46109,,,,,3004,100,,9,1332,,21,,2011
2019-11-01,Sanborn,46111,,,,,445,95,,3,224,,3,,830
2019-11-01,Spink,46115,,,,,1291,161,,5,628,,4,,2137
2019-11-01,Stanley,46117,,,,,420,187,,2,264,,3,,1355
2019-11-01,Sully,46119,,,,,204,80,,2,124,,3,,724
2019-11-01,Todd,46121,,,,,2868,928,,4,911,,9,,656
2019-11-01,Tripp,46123,,,,,835,413,,3,546,,8,,2172
2019-11-01,Turner,46125,,,,,1379,206,,11,1128,,15,,3071
2019-11-01,Union,46127,,,,,2702,1638,,27,3288,,19,,5497
2019-11-01,Walworth,46129,,,,,777,285,,7,496,,8,,2445
2019-11-01,Yankton,46135,,,,,3987,1403,,54,3436,,20,,6234
2019-11-01,Ziebach,46137,,,,,861,127,,5,307,,4,,386
2019-12-02,Aurora,46003,,,,,702,106,,1,268,,2,,804
2019-12-02,Beadle,46005,,,,,3159,484,,15,2192,,39,,4289
2019-12-02,Bennett,46007,,,,,781,197,,2,320,,1,,679
2019-12-02,Bon Homme,46009,,,,,1160,272,,8,594,,2,,2066
2019-12-02,Brookings,46011,,,,,5105,1268,,70,5345,,42,,7768
2019-12-02,Brown,46013,,,,,7952,2801,,62,4324,,46,,10394
2019-12-02,Brule,46015,,,,,1126,179,,8,565,,7,,1463
2019-12-02,Buffalo,46017,,,,,591,100,,1,138,,1,,158
2019-12-02,Butte,46019,,,,,910,1273,,34,1259,,16,,3832
2019-12-02,Campbell,46021,,,,,124,89,,,82,,,,888
2019-12-02,Charles Mix,46023,,,,,2160,423,,3,834,,2,,2312
2019-12-02,Clark,46025,,,,,676,171,,2,352,,7,,1382
2019-12-02,Clay,46027,,,,,2820,789,,32,2119,,12,,2397
2019-12-02,Codington,46029,,,,,4573,1328,,31,3695,,33,,8226
2019-12-02,Corson,46031,,,,,1151,213,,8,472,,7,,648
2019-12-02,Custer,46033,,,,,1109,1028,,22,1457,,31,,3866
2019-12-02,Davison,46035,,,,,3140,1347,,20,2523,,33,,5450
2019-12-02,Day,46037,,,,,1648,224,,6,639,,11,,1524
2019-12-02,Deuel,46039,,,,,808,135,,9,703,,6,,1390
2019-12-02,Dewey,46041,,,,,1983,214,,4,573,,7,,708
2019-12-02,Douglas,46043,,,,,298,60,,1,210,,,,1580
2019-12-02,Edmunds,46045,,,,,738,173,,6,373,,4,,1480
2019-12-02,Fall River,46047,,,,,889,627,,25,1207,,33,,2978
2019-12-02,Faulk,46049,,,,,256,69,,,232,,,,1032
2019-12-02,Grant,46051,,,,,1332,330,,9,941,,11,,2308
2019-12-02,Gregory,46053,,,,,882,73,,5,355,,2,,1579
2019-12-02,Haakon,46055,,,,,164,69,,3,134,,2,,1033
2019-12-02,Hamlin,46057,,,,,671,239,,3,544,,2,,2517
2019-12-02,Hand,46059,,,,,578,175,,2,241,,2,,1428
2019-12-02,Hanson,46061,,,,,770,663,,2,751,,8,,1628
2019-12-02,Harding,46063,,,,,98,61,,3,88,,,,764
2019-12-02,Hughes,46065,,,,,2372,533,,40,1938,,25,,7014
2019-12-02,Hutchinson,46067,,,,,975,32,,3,751,,9,,3274
2019-12-02,Hyde,46069,,,,,191,17,,,106,,3,,655
2019-12-02,Jackson,46071,,,,,639,111,,6,308,,12,,829
2019-12-02,Jerauld,46073,,,,,432,66,,7,174,,2,,604
2019-12-02,Jones,46075,,,,,88,30,,1,94,,,,500
2019-12-02,Kingsbury,46077,,,,,895,228,,11,589,,2,,1984
2019-12-02,Lake,46079,,,,,2503,1443,,26,1987,,7,,4207
2019-12-02,Lawrence,46081,,,,,3622,2502,,96,4042,,35,,9107
2019-12-02,Lincoln,46083,,,,,8940,4204,,121,9715,,63,,18478
2019-12-02,Lyman,46085,,,,,778,73,,5,281,,1,,1104
2019-12-02,McCook,46087,,,,,1009,194,,11,729,,5,,1832
2019-12-02,McPherson,46089,,,,,244,172,,8,224,,1,,1229
2019-12-02,Marshall,46091,,,,,1127,246,,8,515,,2,,1070
2019-12-02,Meade,46093,,,,,2986,857,,89,3837,,41,,10044
2019-12-02,Mellette,46095,,,,,466,47,,1,172,,1,,481
2019-12-02,Miner,46097,,,,,574,94,,2,318,,2,,631
2019-12-02,Minnehaha,46099,,,,,36500,13975,,491,34140,,320,,48519
2019-12-02,Moody,46101,,,,,1544,407,,7,963,,4,,1500
2019-12-02,Oglala Lakota,46102,,,,,5249,944,,13,1842,,52,,491
2019-12-02,Pennington,46103,,,,,16638,9036,,423,20745,,259,,36070
2019-12-02,Perkins,46105,,,,,361,142,,5,335,,8,,1405
2019-12-02,Potter,46107,,,,,259,162,,1,143,,3,,1278
2019-12-02,Roberts,46109,,,,,3003,100,,9,1331,,21,,2010
2019-12-02,Sanborn,46111,,,,,443,94,,3,223,,3,,828
2019-12-02,Spink,46115,,,,,1289,161,,5,626,,4,,2139
2019-12-02,Stanley,46117,,,,,420,186,,2,263,,3,,1352
2019-12-02,Sully,46119,,,,,205,80,,2,124,,3,,727
2019-12-02,Todd,46121,,,,,2868,925,,4,911,,9,,660
2019-12-02,Tripp,46123,,,,,834,419,,3,549,,8,,2165
2019-12-02,Turner,46125,,,,,1373,203,,11,1131,,15,,3071
2019-12-02,Union,46127,,,,,2709,1636,,27,3300,,19,,5512
2019-12-02,Walworth,46129,,,,,777,283,,7,495,,8,,2447
2019-12-02,Yankton,46135,,,,,3989,1401,,54,3458,,19,,6252
2019-12-02,Ziebach,46137,,,,,855,127,,5,308,,4,,386
2020-01-02,Aurora,46003,,,,,702,106,,1,267,,2,,806
2020-01-02,Beadle,46005,,,,,3147,481,,15,2199,,39,,4285
2020-01-02,Bennett,46007,,,,,778,198,,2,322,,1,,681
2020-01-02,Bon Homme,46009,,,,,1156,271,,8,598,,2,,2063
2020-01-02,Brookings,46011,,,,,5102,1261,,71,5361,,42,,7773
2020-01-02,Brown,46013,,,,,7952,2797,,62,4326,,46,,10403
2020-01-02,Brule,46015,,,,,1115,203,,8,564,,5,,1453
2020-01-02,Buffalo,46017,,,,,588,100,,1,137,,1,,158
2020-01-02,Butte,46019,,,,,902,1274,,34,1264,,16,,3840
2020-01-02,Campbell,46021,,,,,124,89,,,83,,,,889
2020-01-02,Charles Mix,46023,,,,,2124,479,,3,820,,2,,2301
2020-01-02,Clark,46025,,,,,675,170,,2,353,,7,,1381
2020-01-02,Clay,46027,,,,,2826,788,,31,2128,,14,,2402
2020-01-02,Codington,46029,,,,,4566,1326,,31,3701,,33,,8239
2020-01-02,Corson,46031,,,,,1151,213,,8,474,,7,,647
2020-01-02,Custer,46033,,,,,1104,1028,,22,1467,,31,,3876
2020-01-02,Davison,46035,,,,,3136,1337,,19,2528,,33,,5468
2020-01-02,Day,46037,,,,,1641,223,,6,644,,11,,1538
2020-01-02,Deuel,46039,,,,,803,142,,9,701,,6,,1395
2020-01-02,Dewey,46041,,,,,1982,213,,4,576,,8,,708
2020-01-02,Douglas,46043,,,,,296,59,,1,210,,,,1579
2020-01-02,Edmunds,46045,,,,,733,171,,6,376,,4,,1481
2020-01-02,Fall River,46047,,,,,890,668,,26,1186,,33,,2967
2020-01-02,Faulk,46049,,,,,256,69,,,231,,,,1030
2020-01-02,Grant,46051,,,,,1329,327,,9,945,,11,,2311
2020-01-02,Gregory,46053,,,,,881,73,,5,362,,2,,1584
2020-01-02,Haakon,46055,,,,,163,69,,3,135,,2,,1034
2020-01-02,Hamlin,46057,,,,,671,238,,3,545,,2,,2521
2020-01-02,Hand,46059,,,,,576,174,,2,242,,2,,1431
2020-01-02,Hanson,46061,,,,,770,662,,2,752,,8,,1630
2020-01-02,Harding,46063,,,,,98,61,,3,88,,,,768
2020-01-02,Hughes,46065,,,,,2376,533,,40,1941,,24,,7021
2020-01-02,Hutchinson,46067,,,,,973,32,,3,752,,9,,3282
2020-01-02,Hyde,46069,,,,,190,17,,,105,,3,,654
2020-01-02,Jackson,46071,,,,,640,111,,6,307,,12,,827
2020-01-02,Jerauld,46073,,,,,432,66,,7,174,,2,,605
2020-01-02,Jones,46075,,,,,88,29,,1,94,,,,502
2020-01-02,Kingsbury,46077,,,,,895,231,,11,588,,2,,1988
2020-01-02,Lake,46079,,,,,2501,1442,,26,1988,,6,,4208
2020-01-02,Lawrence,46081,,,,,3628,2496,,98,4066,,35,,9128
2020-01-02,Lincoln,46083,,,,,8967,4194,,121,9749,,63,,18554
2020-01-02,Lyman,46085,,,,,776,72,,5,281,,1,,1108
2020-01-02,McCook,46087,,,,,1009,195,,11,729,,5,,1837
2020-01-02,McPherson,46089,,,,,244,171,,8,223,,1,,1230
2020-01-02,Marshall,46091,,,,,1115,244,,8,513,,4,,1077
2020-01-02,Meade,46093,,,,,2989,852,,91,3851,,41,,10057
2020-01-02,Mellette,46095,,,,,469,47,,1,173,,1,,483
2020-01-02,Miner,46097,,,,,570,89,,2,319,,2,,635
2020-01-02,Minnehaha,46099,,,,,35221,18471,,470,32606,,297,,47154
2020-01-02,Moody,46101,,,,,1539,408,,7,963,,4,,1503
2020-01-02,Oglala Lakota,46102,,,,,5238,948,,13,1837,,54,,492
2020-01-02,Pennington,46103,,,,,16665,9128,,430,20782,,258,,36136
2020-01-02,Perkins,46105,,,,,361,142,,5,335,,8,,1406
2020-01-02,Potter,46107,,,,,258,161,,1,143,,3,,1284
2020-01-02,Roberts,46109,,,,,2903,280,,9,1293,,20,,1985
2020-01-02,Sanborn,46111,,,,,443,92,,3,224,,3,,832
2020-01-02,Spink,46115,,,,,1285,162,,5,626,,4,,2141
2020-01-02,Stanley,46117,,,,,418,185,,2,269,,3,,1347
2020-01-02,Sully,46119,,,,,205,79,,2,125,,3,,728
2020-01-02,Todd,46121,,,,,2858,932,,4,912,,9,,660
2020-01-02,Tripp,46123,,,,,832,418,,3,547,,8,,2165
2020-01-02,Turner,46125,,,,,1368,205,,11,1129,,14,,3074
2020-01-02,Union,46127,,,,,2702,1634,,27,3313,,18,,5525
2020-01-02,Walworth,46129,,,,,780,283,,7,498,,8,,2448
2020-01-02,Yankton,46135,,,,,3975,1470,,54,3453,,18,,6221
2020-01-02,Ziebach,46137,,,,,855,126,,5,307,,4,,386
2020-02-03,Aurora,46003,,,,,700,107,,1,270,,2,,806
2020-02-03,Beadle,46005,,,,,3135,487,,15,2198,,39,,4298
2020-02-03,Bennett,46007,,,,,778,198,,2,326,,1,,682
2020-02-03,Bon Homme,46009,,,,,1153,269,,7,605,,2,,2065
2020-02-03,Brookings,46011,,,,,5120,1253,,71,5376,,42,,7797
2020-02-03,Brown,46013,,,,,7947,2789,,62,4331,,46,,10433
2020-02-03,Brule,46015,,,,,1114,202,,8,565,,5,,1460
2020-02-03,Buffalo,46017,,,,,586,100,,1,137,,1,,158
2020-02-03,Butte,46019,,,,,897,1269,,34,1265,,16,,3845
2020-02-03,Campbell,46021,,,,,124,89,,,81,,,,890
2020-02-03,Charles Mix,46023,,,,,2121,480,,3,821,,2,,2309
2020-02-03,Clark,46025,,,,,669,172,,2,348,,8,,1385
2020-02-03,Clay,46027,,,,,2836,784,,32,2131,,14,,2410
2020-02-03,Codington,46029,,,,,4562,1321,,31,3717,,34,,8252
2020-02-03,Corson,46031,,,,,1146,215,,8,474,,7,,644
2020-02-03,Custer,46033,,,,,1101,1041,,22,1468,,32,,3892
2020-02-03,Davison,46035,,,,,3126,1328,,21,2548,,34,,5486
2020-02-03,Day,46037,,,,,1633,219,,6,644,,11,,1541
2020-02-03,Deuel,46039,,,,,795,153,,9,696,,6,,1390
2020-02-03,Dewey,46041,,,,,1984,213,,4,580,,8,,708
2020-02-03,Douglas,46043,,,,,295,59,,1,210,,,,1581
2020-02-03,Edmunds,46045,,,,,732,171,,6,377,,5,,1479
2020-02-03,Fall River,46047,,,,,888,668,,25,1187,,36,,2976
2020-02-03,Faulk,46049,,,,,256,69,,,230,,,,1032
2020-02-03,Grant,46051,,,,,1326,321,,9,946,,11,,2313
2020-02-03,Gregory,46053,,,,,878,84,,5,362,,2,,1581
2020-02-03,Haakon,46055,,,,,162,69,,3,134,,2,,1037
2020-02-03,Hamlin,46057,,,,,670,237,,3,544,,2,,2536
2020-02-03,Hand,46059,,,,,577,173,,2,242,,2,,1430
2020-02-03,Hanson,46061,,,,,769,658,,2,759,,8,,1635
2020-02-03,Harding,46063,,,,,98,61,,3,89,,,,769
2020-02-03,Hughes,46065,,,,,2373,534,,42,1945,,24,,7027
2020-02-03,Hutchinson,46067,,,,,970,32,,3,756,,9,,3285
2020-02-03,Hyde,46069,,,,,187,17,,,105,,3,,654
2020-02-03,Jackson,46071,,,,,639,111,,6,309,,12,,825
2020-02-03,Jerauld,46073,,,,,430,66,,6,176,,2,,609
2020-02-03,Jones,46075,,,,,89,29,,1,94,,,,502
2020-02-03,Kingsbury,46077,,,,,888,228,,8,589,,2,,2005
2020-02-03,Lake,46079,,,,,2492,1440,,25,1982,,9,,4207
2020-02-03,Lawrence,46081,,,,,3634,2487,,97,4075,,36,,9155
2020-02-03,Lincoln,46083,,,,,9009,4188,,123,9801,,63,,18658
2020-02-03,Lyman,46085,,,,,774,71,,5,283,,1,,1109
2020-02-03,McCook,46087,,,,,1008,193,,11,724,,5,,1841
2020-02-03,McPherson,46089,,,,,243,170,,8,226,,1,,1229
2020-02-03,Marshall,46091,,,,,1114,243,,8,519,,4,,1082
2020-02-03,Meade,46093,,,,,3003,852,,92,3895,,40,,10102
2020-02-03,Mellette,46095,,,,,468,48,,1,172,,1,,484
2020-02-03,Miner,46097,,,,,567,91,,2,319,,2,,635
2020-02-03,Minnehaha,46099,,,,,35358,18364,,475,32831,,298,,47496
2020-02-03,Moody,46101,,,,,1541,407,,7,965,,4,,1511
2020-02-03,Oglala Lakota,46102,,,,,5233,944,,13,1845,,56,,492
2020-02-03,Pennington,46103,,,,,16751,9082,,433,20889,,259,,36342
2020-02-03,Perkins,46105,,,,,361,141,,5,336,,8,,1402
2020-02-03,Potter,46107,,,,,254,162,,1,144,,3,,1287
2020-02-03,Roberts,46109,,,,,2897,278,,9,1294,,20,,1990
2020-02-03,Sanborn,46111,,,,,441,93,,3,227,,3,,838
2020-02-03,Spink,46115,,,,,1286,161,,5,623,,4,,2140
2020-02-03,Stanley,46117,,,,,414,187,,2,270,,3,,1353
2020-02-03,Sully,46119,,,,,203,77,,2,125,,3,,729
2020-02-03,Todd,46121,,,,,2854,932,,4,910,,9,,660
2020-02-03,Tripp,46123,,,,,828,415,,4,547,,7,,2169
2020-02-03,Turner,46125,,,,,1362,203,,11,1127,,13,,3088
2020-02-03,Union,46127,,,,,2705,1632,,26,3334,,17,,5547
2020-02-03,Walworth,46129,,,,,785,283,,7,500,,8,,2446
2020-02-03,Yankton,46135,,,,,3967,1462,,55,3495,,18,,6273
2020-02-03,Ziebach,46137,,,,,856,126,,5,307,,4,,385
2020-03-01,Aurora,46003,,,,,692,106,,1,273,,2,,813
2020-03-01,Beadle,46005,,,,,3130,487,,15,2200,,39,,4311
2020-03-01,Bennett,46007,,,,,768,195,,2,338,,1,,682
2020-03-01,Bon Homme,46009,,,,,1141,269,,7,613,,2,,2072
2020-03-01,Brookings,46011,,,,,5140,1247,,70,5396,,42,,7839
2020-03-01,Brown,46013,,,,,7929,2778,,62,4351,,46,,10479
2020-03-01,Brule,46015,,,,,1108,201,,8,569,,6,,1468
