date,county,party,voters,election_type,fips
1978-10-23,Bennett,democratic,1191,,46007
1978-10-23,Bennett,republican,825,,46007
1978-10-23,Bennett,other,110,,46007
1978-10-23,Bon Homme,republican,2858,,46009
1978-10-23,Bon Homme,democratic,2513,,46009
1978-10-23,Bon Homme,other,363,,46009
1978-10-23,Brookings,republican,6275,,46011
1978-10-23,Brookings,democratic,5348,,46011
1978-10-23,Brookings,other,2282,,46011
1978-10-23,Brown,democratic,11842,,46013
1978-10-23,Brown,republican,9087,,46013
1978-10-23,Brown,other,1878,,46013
1978-10-23,Brule,democratic,2283,,46015
1978-10-23,Brule,republican,1140,,46015
1978-10-23,Brule,other,185,,46015
1978-10-23,Buffalo,democratic,702,,46017
1978-10-23,Buffalo,republican,319,,46017
1978-10-23,Buffalo,other,53,,46017
1978-10-23,Butte,republican,3413,,46019
1978-10-23,Butte,democratic,1423,,46019
1978-10-23,Butte,other,307,,46019
1978-10-23,Campbell,republican,1473,,46021
1978-10-23,Campbell,democratic,323,,46021
1978-10-23,Campbell,other,44,,46021
1978-10-23,Charles Mix,democratic,3758,,46023
1978-10-23,Charles Mix,republican,1862,,46023
1978-10-23,Charles Mix,other,277,,46023
1978-10-23,Clark,republican,1937,,46025
1978-10-23,Clark,democratic,1494,,46025
1978-10-23,Clark,other,186,,46025
1978-10-23,Clay,democratic,3580,,46027
1978-10-23,Clay,republican,2953,,46027
1978-10-23,Clay,other,1241,,46027
1978-10-23,Codington,democratic,5968,,46029
1978-10-23,Codington,republican,4863,,46029
1978-10-23,Codington,other,1622,,46029
1978-10-23,Corson,democratic,1655,,46031
1978-10-23,Corson,republican,1223,,46031
1978-10-23,Corson,other,201,,46031
1978-10-23,Custer,republican,1594,,46033
1978-10-23,Custer,democratic,1343,,46033
1978-10-23,Custer,other,359,,46033
1978-10-23,Davison,democratic,5625,,46035
1978-10-23,Davison,republican,3999,,46035
1978-10-23,Davison,other,1100,,46035
1978-10-23,Day,democratic,3111,,46037
1978-10-23,Day,republican,2284,,46037
1978-10-23,Day,other,285,,46037
1978-10-23,Deuel,republican,1670,,46039
1978-10-23,Deuel,democratic,1474,,46039
1978-10-23,Deuel,other,363,,46039
1978-10-23,Dewey,democratic,1539,,46041
1978-10-23,Dewey,republican,1250,,46041
1978-10-23,Dewey,other,304,,46041
1978-10-23,Douglas,republican,2025,,46043
1978-10-23,Douglas,democratic,835,,46043
1978-10-23,Douglas,other,123,,46043
1978-10-23,Edmunds,democratic,1887,,46045
1978-10-23,Edmunds,republican,1771,,46045
1978-10-23,Edmunds,other,165,,46045
1978-10-23,Fall River,republican,2769,,46047
1978-10-23,Fall River,democratic,2131,,46047
1978-10-23,Fall River,other,444,,46047
1978-10-23,Faulk,democratic,1200,,46049
1978-10-23,Faulk,republican,1147,,46049
1978-10-23,Faulk,other,123,,46049
1978-10-23,Grant,republican,2656,,46051
1978-10-23,Grant,democratic,2495,,46051
1978-10-23,Grant,other,580,,46051
1978-10-23,Gregory,democratic,2246,,46053
1978-10-23,Gregory,republican,1873,,46053
1978-10-23,Gregory,other,164,,46053
1978-10-23,Haakon,republican,1026,,46055
1978-10-23,Haakon,democratic,606,,46055
1978-10-23,Haakon,other,85,,46055
1978-10-23,Hamlin,republican,2056,,46057
1978-10-23,Hamlin,democratic,1409,,46057
1978-10-23,Hamlin,other,232,,46057
1978-10-23,Hand,republican,1872,,46059
1978-10-23,Hand,democratic,1739,,46059
1978-10-23,Hand,other,235,,46059
1978-10-23,Hanson,democratic,1091,,46061
1978-10-23,Hanson,republican,905,,46061
1978-10-23,Hanson,other,269,,46061
1978-10-23,Harding,republican,788,,46063
1978-10-23,Harding,democratic,394,,46063
1978-10-23,Harding,other,67,,46063
1978-10-23,Hughes,republican,4740,,46065
1978-10-23,Hughes,democratic,3307,,46065
1978-10-23,Hughes,other,980,,46065
1978-10-23,Hutchinson,republican,4662,,46067
1978-10-23,Hutchinson,democratic,1690,,46067
1978-10-23,Hutchinson,other,134,,46067
1978-10-23,Hyde,democratic,795,,46069
1978-10-23,Hyde,republican,742,,46069
1978-10-23,Hyde,other,61,,46069
1978-10-23,Jackson,republican,1019,,46071
1978-10-23,Jackson,democratic,821,,46071
1978-10-23,Jackson,other,107,,46071
1978-10-23,Jerauld,republican,1059,,46073
1978-10-23,Jerauld,democratic,994,,46073
1978-10-23,Jerauld,other,117,,46073
1978-10-23,Jones,republican,610,,46075
1978-10-23,Jones,democratic,445,,46075
1978-10-23,Jones,other,42,,46075
1978-10-23,Kingsbury,republican,2763,,46077
1978-10-23,Kingsbury,democratic,1610,,46077
1978-10-23,Kingsbury,other,259,,46077
1978-10-23,Lake,democratic,3295,,46079
1978-10-23,Lake,republican,3189,,46079
1978-10-23,Lake,other,450,,46079
1978-10-23,Lawrence,republican,5951,,46081
1978-10-23,Lawrence,democratic,3883,,46081
1978-10-23,Lawrence,other,838,,46081
1978-10-23,Lincoln,republican,4040,,46083
1978-10-23,Lincoln,democratic,3416,,46083
1978-10-23,Lincoln,other,770,,46083
1978-10-23,Lyman,republican,1429,,46085
1978-10-23,Lyman,democratic,1059,,46085
1978-10-23,Lyman,other,75,,46085
1978-10-23,Marshall,democratic,2163,,46091
1978-10-23,Marshall,republican,1583,,46091
1978-10-23,Marshall,other,160,,46091
1978-10-23,McCook,republican,2147,,46087
1978-10-23,McCook,democratic,2039,,46087
1978-10-23,McCook,other,453,,46087
1978-10-23,McPherson,republican,2496,,46089
1978-10-23,McPherson,democratic,492,,46089
1978-10-23,McPherson,other,91,,46089
1978-10-23,Meade,republican,4077,,46093
1978-10-23,Meade,democratic,3511,,46093
1978-10-23,Meade,other,600,,46093
1978-10-23,Mellette,republican,700,,46095
1978-10-23,Mellette,democratic,671,,46095
1978-10-23,Mellette,other,106,,46095
1978-10-23,Miner,democratic,1522,,46097
1978-10-23,Miner,republican,1025,,46097
1978-10-23,Miner,other,193,,46097
1978-10-23,Minnehaha,democratic,31440,,46099
1978-10-23,Minnehaha,republican,28573,,46099
1978-10-23,Minnehaha,other,5487,,46099
1978-10-23,Moody,democratic,2457,,46101
1978-10-23,Moody,republican,1731,,46101
1978-10-23,Moody,other,656,,46101
1978-10-23,Pennington,republican,16284,,46103
1978-10-23,Pennington,democratic,15587,,46103
1978-10-23,Pennington,other,3836,,46103
1978-10-23,Perkins,democratic,1780,,46105
1978-10-23,Perkins,republican,1482,,46105
1978-10-23,Perkins,other,194,,46105
1978-10-23,Potter,republican,1586,,46107
1978-10-23,Potter,democratic,1016,,46107
1978-10-23,Potter,other,97,,46107
1978-10-23,Roberts,democratic,3714,,46109
1978-10-23,Roberts,republican,2057,,46109
1978-10-23,Roberts,other,534,,46109
1978-10-23,Sanborn,republican,1159,,46111
1978-10-23,Sanborn,democratic,1136,,46111
1978-10-23,Sanborn,other,198,,46111
1978-10-23,Shannon,democratic,2945,,46113
1978-10-23,Shannon,republican,505,,46113
1978-10-23,Shannon,other,418,,46113
1978-10-23,Spink,democratic,3107,,46115
1978-10-23,Spink,republican,2405,,46115
1978-10-23,Spink,other,486,,46115
1978-10-23,Stanley,democratic,800,,46117
1978-10-23,Stanley,republican,781,,46117
1978-10-23,Stanley,other,156,,46117
1978-10-23,Sully,republican,858,,46119
1978-10-23,Sully,democratic,577,,46119
1978-10-23,Sully,other,57,,46119
1978-10-23,Todd,democratic,2724,,46121
1978-10-23,Todd,republican,913,,46121
1978-10-23,Todd,other,346,,46121
1978-10-23,Tripp,democratic,2377,,46123
1978-10-23,Tripp,republican,2343,,46123
1978-10-23,Tripp,other,420,,46123
1978-10-23,Turner,republican,3736,,46125
1978-10-23,Turner,democratic,1837,,46125
1978-10-23,Turner,other,512,,46125
1978-10-23,Union,democratic,3390,,46127
1978-10-23,Union,republican,2594,,46127
1978-10-23,Union,other,757,,46127
1978-10-23,Walworth,republican,2846,,46129
1978-10-23,Walworth,democratic,1654,,46129
1978-10-23,Walworth,other,274,,46129
1978-10-23,Yankton,republican,5365,,46135
1978-10-23,Yankton,democratic,4791,,46135
1978-10-23,Yankton,other,811,,46135
1978-10-23,Ziebach,democratic,642,,46137
1978-10-23,Ziebach,republican,574,,46137
1978-10-23,Ziebach,other,120,,46137
1980-05-19,Aurora,democratic,1418,primary,46003
1980-05-19,Aurora,republican,1017,primary,46003
1980-05-19,Aurora,other,130,primary,46003
1980-05-19,Beadle,democratic,6600,primary,46005
1980-05-19,Beadle,republican,4697,primary,46005
1980-05-19,Beadle,other,994,primary,46005
1980-05-19,Bennett,democratic,1043,primary,46007
1980-05-19,Bennett,republican,803,primary,46007
1980-05-19,Bennett,other,96,primary,46007
1980-05-19,Bon Homme,republican,2758,primary,46009
1980-05-19,Bon Homme,democratic,2399,primary,46009
1980-05-19,Bon Homme,other,275,primary,46009
1980-05-19,Brookings,republican,6312,primary,46011
1980-05-19,Brookings,democratic,5593,primary,46011
1980-05-19,Brookings,other,2364,primary,46011
1980-05-19,Brown,democratic,11572,primary,46013
1980-05-19,Brown,republican,8733,primary,46013
1980-05-19,Brown,other,1722,primary,46013
1980-05-19,Brule,democratic,2189,primary,46015
1980-05-19,Brule,republican,1047,primary,46015
1980-05-19,Brule,other,163,primary,46015
1980-05-19,Buffalo,democratic,577,primary,46017
1980-05-19,Buffalo,republican,275,primary,46017
1980-05-19,Buffalo,other,52,primary,46017
1980-05-19,Butte,republican,3465,primary,46019
1980-05-19,Butte,democratic,1336,primary,46019
1980-05-19,Butte,other,244,primary,46019
1980-05-19,Campbell,republican,1443,primary,46021
1980-05-19,Campbell,democratic,293,primary,46021
1980-05-19,Campbell,other,37,primary,46021
1980-05-19,Charles Mix,democratic,3869,primary,46023
1980-05-19,Charles Mix,republican,1899,primary,46023
1980-05-19,Charles Mix,other,288,primary,46023
1980-05-19,Clark,republican,1860,primary,46025
1980-05-19,Clark,democratic,1432,primary,46025
1980-05-19,Clark,other,181,primary,46025
1980-05-19,Clay,democratic,3569,primary,46027
1980-05-19,Clay,republican,3063,primary,46027
1980-05-19,Clay,other,1203,primary,46027
1980-05-19,Codington,democratic,5856,primary,46029
1980-05-19,Codington,republican,4764,primary,46029
1980-05-19,Codington,other,1511,primary,46029
1980-05-19,Corson,democratic,1610,primary,46031
1980-05-19,Corson,republican,1174,primary,46031
1980-05-19,Corson,other,195,primary,46031
1980-05-19,Custer,republican,1726,primary,46033
1980-05-19,Custer,democratic,1400,primary,46033
1980-05-19,Custer,other,390,primary,46033
1980-05-19,Davison,democratic,5362,primary,46035
1980-05-19,Davison,republican,3935,primary,46035
1980-05-19,Davison,other,998,primary,46035
1980-05-19,Day,democratic,3045,primary,46037
1980-05-19,Day,republican,2238,primary,46037
1980-05-19,Day,other,267,primary,46037
1980-05-19,Deuel,republican,1638,primary,46039
1980-05-19,Deuel,democratic,1449,primary,46039
1980-05-19,Deuel,other,351,primary,46039
1980-05-19,Dewey,democratic,1602,primary,46041
1980-05-19,Dewey,republican,1307,primary,46041
1980-05-19,Dewey,other,304,primary,46041
1980-05-19,Douglas,republican,2006,primary,46043
1980-05-19,Douglas,democratic,761,primary,46043
1980-05-19,Douglas,other,101,primary,46043
1980-05-19,Edmunds,democratic,1764,primary,46045
1980-05-19,Edmunds,republican,1679,primary,46045
1980-05-19,Edmunds,other,134,primary,46045
1980-05-19,Fall River,republican,2813,primary,46047
1980-05-19,Fall River,democratic,2149,primary,46047
1980-05-19,Fall River,other,443,primary,46047
1980-05-19,Faulk,democratic,1138,primary,46049
1980-05-19,Faulk,republican,1088,primary,46049
1980-05-19,Faulk,other,100,primary,46049
1980-05-19,Grant,republican,2554,primary,46051
1980-05-19,Grant,democratic,2380,primary,46051
1980-05-19,Grant,other,502,primary,46051
1980-05-19,Gregory,democratic,2187,primary,46053
1980-05-19,Gregory,republican,1884,primary,46053
1980-05-19,Gregory,other,151,primary,46053
1980-05-19,Haakon,republican,1038,primary,46055
1980-05-19,Haakon,democratic,580,primary,46055
1980-05-19,Haakon,other,71,primary,46055
1980-05-19,Hamlin,republican,2034,primary,46057
1980-05-19,Hamlin,democratic,1367,primary,46057
1980-05-19,Hamlin,other,241,primary,46057
1980-05-19,Hand,republican,1734,primary,46059
1980-05-19,Hand,democratic,1501,primary,46059
1980-05-19,Hand,other,83,primary,46059
1980-05-19,Hanson,democratic,1028,primary,46061
1980-05-19,Hanson,republican,861,primary,46061
1980-05-19,Hanson,other,252,primary,46061
1980-05-19,Harding,republican,785,primary,46063
1980-05-19,Harding,democratic,385,primary,46063
1980-05-19,Harding,other,63,primary,46063
1980-05-19,Hughes,republican,4652,primary,46065
1980-05-19,Hughes,democratic,3097,primary,46065
1980-05-19,Hughes,other,960,primary,46065
1980-05-19,Hutchinson,republican,4457,primary,46067
1980-05-19,Hutchinson,democratic,1590,primary,46067
1980-05-19,Hutchinson,other,118,primary,46067
1980-05-19,Hyde,democratic,762,primary,46069
1980-05-19,Hyde,republican,702,primary,46069
1980-05-19,Hyde,other,62,primary,46069
1980-05-19,Jackson,republican,1063,primary,46071
1980-05-19,Jackson,democratic,848,primary,46071
1980-05-19,Jackson,other,102,primary,46071
1980-05-19,Jerauld,republican,1056,primary,46073
1980-05-19,Jerauld,democratic,979,primary,46073
1980-05-19,Jerauld,other,110,primary,46073
1980-05-19,Jones,republican,618,primary,46075
1980-05-19,Jones,democratic,426,primary,46075
1980-05-19,Jones,other,45,primary,46075
1980-05-19,Kingsbury,republican,2765,primary,46077
1980-05-19,Kingsbury,democratic,1571,primary,46077
1980-05-19,Kingsbury,other,257,primary,46077
1980-05-19,Lake,republican,3228,primary,46079
1980-05-19,Lake,democratic,3174,primary,46079
1980-05-19,Lake,other,422,primary,46079
1980-05-19,Lawrence,republican,6000,primary,46081
1980-05-19,Lawrence,democratic,3781,primary,46081
1980-05-19,Lawrence,other,794,primary,46081
1980-05-19,Lincoln,republican,4106,primary,46083
1980-05-19,Lincoln,democratic,3478,primary,46083
1980-05-19,Lincoln,other,741,primary,46083
1980-05-19,Lyman,republican,1360,primary,46085
1980-05-19,Lyman,democratic,960,primary,46085
1980-05-19,Lyman,other,65,primary,46085
1980-05-19,Marshall,democratic,2030,primary,46091
1980-05-19,Marshall,republican,1550,primary,46091
1980-05-19,Marshall,other,144,primary,46091
1980-05-19,McCook,republican,2102,primary,46087
1980-05-19,McCook,democratic,1969,primary,46087
1980-05-19,McCook,other,397,primary,46087
1980-05-19,McPherson,republican,2444,primary,46089
1980-05-19,McPherson,democratic,529,primary,46089
1980-05-19,McPherson,other,97,primary,46089
1980-05-19,Meade,republican,4384,primary,46093
1980-05-19,Meade,democratic,3639,primary,46093
1980-05-19,Meade,other,676,primary,46093
1980-05-19,Mellette,republican,703,primary,46095
1980-05-19,Mellette,democratic,653,primary,46095
1980-05-19,Mellette,other,94,primary,46095
1980-05-19,Miner,democratic,1491,primary,46097
1980-05-19,Miner,republican,921,primary,46097
1980-05-19,Miner,other,183,primary,46097
1980-05-19,Minnehaha,republican,29680,primary,46099
1980-05-19,Minnehaha,democratic,27676,primary,46099
1980-05-19,Minnehaha,other,5408,primary,46099
1980-05-19,Moody,democratic,2477,primary,46101
1980-05-19,Moody,republican,1715,primary,46101
1980-05-19,Moody,other,607,primary,46101
1980-05-19,Pennington,republican,17393,primary,46103
1980-05-19,Pennington,democratic,14893,primary,46103
1980-05-19,Pennington,other,2785,primary,46103
1980-05-19,Perkins,republican,1756,primary,46105
1980-05-19,Perkins,democratic,1395,primary,46105
1980-05-19,Perkins,other,190,primary,46105
1980-05-19,Potter,republican,1573,primary,46107
1980-05-19,Potter,democratic,966,primary,46107
1980-05-19,Potter,other,86,primary,46107
1980-05-19,Roberts,democratic,3683,primary,46109
1980-05-19,Roberts,republican,1989,primary,46109
1980-05-19,Roberts,other,507,primary,46109
1980-05-19,Sanborn,republican,1116,primary,46111
1980-05-19,Sanborn,democratic,1059,primary,46111
1980-05-19,Sanborn,other,190,primary,46111
1980-05-19,Shannon,democratic,2989,primary,46113
1980-05-19,Shannon,republican,470,primary,46113
1980-05-19,Shannon,other,439,primary,46113
1980-05-19,Spink,democratic,2984,primary,46115
1980-05-19,Spink,republican,2355,primary,46115
1980-05-19,Spink,other,448,primary,46115
1980-05-19,Stanley,republican,828,primary,46117
1980-05-19,Stanley,democratic,756,primary,46117
1980-05-19,Stanley,other,132,primary,46117
1980-05-19,Sully,republican,843,primary,46119
1980-05-19,Sully,democratic,554,primary,46119
1980-05-19,Sully,other,55,primary,46119
1980-05-19,Todd,democratic,2631,primary,46121
1980-05-19,Todd,republican,841,primary,46121
1980-05-19,Todd,other,332,primary,46121
1980-05-19,Tripp,republican,2316,primary,46123
1980-05-19,Tripp,democratic,2160,primary,46123
1980-05-19,Tripp,other,354,primary,46123
1980-05-19,Turner,republican,3656,primary,46125
1980-05-19,Turner,democratic,1874,primary,46125
1980-05-19,Turner,other,454,primary,46125
1980-05-19,Union,democratic,3449,primary,46127
1980-05-19,Union,republican,2501,primary,46127
1980-05-19,Union,other,674,primary,46127
1980-05-19,Walworth,republican,2865,primary,46129
1980-05-19,Walworth,democratic,1608,primary,46129
1980-05-19,Walworth,other,284,primary,46129
1980-05-19,Yankton,republican,5277,primary,46135
1980-05-19,Yankton,democratic,4683,primary,46135
1980-05-19,Yankton,other,737,primary,46135
1980-05-19,Ziebach,democratic,613,primary,46137
1980-05-19,Ziebach,republican,563,primary,46137
1980-05-19,Ziebach,other,113,primary,46137
1980-10-20,Aurora,democratic,1436,general,46003
1980-10-20,Aurora,republican,1025,general,46003
1980-10-20,Aurora,other,131,general,46003
1980-10-20,Beadle,democratic,6980,general,46005
